,File_Name,ID,Class,sample_rate,num_channel,bit_depth
515,6853.wav,6853,jackhammer,44100,2,PCM_16
516,7595.wav,7595,jackhammer,44100,2,PCM_16
517,470.wav,470,drilling,22050,1,PCM_U8
518,6847.wav,6847,jackhammer,44100,2,PCM_16
519,7581.wav,7581,gun_shot,48000,2,PCM_24
520,464.wav,464,street_music,44100,2,PCM_16
521,3081.wav,3081,street_music,44100,2,PCM_16
522,4089.wav,4089,children_playing,48000,2,PCM_24
523,5397.wav,5397,engine_idling,44100,1,PCM_24
524,7580.wav,7580,engine_idling,44100,1,PCM_24
525,6846.wav,6846,air_conditioner,48000,2,PCM_16
526,303.wav,303,drilling,44100,2,PCM_16
527,1697.wav,1697,engine_idling,48000,2,PCM_24
528,4937.wav,4937,children_playing,48000,2,PCM_24
529,4923.wav,4923,gun_shot,48000,2,PCM_16
530,3094.wav,3094,dog_bark,44100,2,PCM_16
531,317.wav,317,street_music,44100,2,PCM_16
532,471.wav,471,air_conditioner,44100,2,PCM_16
533,6852.wav,6852,street_music,44100,2,PCM_16
534,459.wav,459,engine_idling,44100,2,PCM_16
535,3902.wav,3902,dog_bark,44100,2,PCM_16
536,1873.wav,1873,jackhammer,44100,2,PCM_16
537,1867.wav,1867,jackhammer,44100,2,PCM_16
538,3916.wav,3916,children_playing,48000,2,PCM_24
539,8670.wav,8670,siren,44100,2,PCM_16
540,7543.wav,7543,street_music,44100,2,PCM_16
541,3725.wav,3725,jackhammer,96000,2,PCM_24
542,5432.wav,5432,air_conditioner,44100,2,PCM_16
543,1640.wav,1640,jackhammer,44100,2,PCM_24
544,1898.wav,1898,jackhammer,44100,2,PCM_16
545,7231.wav,7231,jackhammer,44100,2,PCM_16
546,2349.wav,2349,engine_idling,44100,1,PCM_24
547,5426.wav,5426,car_horn,44100,2,PCM_16
548,5340.wav,5340,street_music,44100,2,PCM_16
549,3731.wav,3731,children_playing,44100,2,PCM_16
550,8664.wav,8664,dog_bark,48000,1,PCM_24
551,6891.wav,6891,engine_idling,96000,2,PCM_24
552,1126.wav,1126,air_conditioner,44100,2,PCM_16
553,6649.wav,6649,jackhammer,44100,2,FLOAT
554,3719.wav,3719,engine_idling,48000,2,PCM_16
555,4076.wav,4076,street_music,44100,2,PCM_16
556,6661.wav,6661,siren,48000,2,PCM_16
557,6107.wav,6107,jackhammer,48000,2,PCM_24
558,4704.wav,4704,dog_bark,48000,2,PCM_16
559,8658.wav,8658,dog_bark,44100,2,PCM_16
560,2413.wav,2413,street_music,48000,2,PCM_24
561,4062.wav,4062,street_music,44100,2,PCM_24
562,101.wav,101,drilling,48000,2,PCM_24
563,5195.wav,5195,air_conditioner,44100,2,PCM_24
564,5181.wav,5181,dog_bark,44100,1,PCM_16
565,2836.wav,2836,street_music,48000,2,PCM_24
566,7796.wav,7796,drilling,44100,2,PCM_16
567,673.wav,673,dog_bark,44100,1,PCM_16
568,1481.wav,1481,dog_bark,44100,2,PCM_24
569,3296.wav,3296,jackhammer,48000,2,PCM_16
570,2188.wav,2188,drilling,44100,2,PCM_16
571,5817.wav,5817,gun_shot,44100,2,PCM_16
572,883.wav,883,engine_idling,48000,2,PCM_24
573,7966.wav,7966,dog_bark,44100,2,PCM_16
574,8499.wav,8499,dog_bark,44100,2,PCM_16
575,7027.wav,7027,siren,48000,2,PCM_24
576,8314.wav,8314,car_horn,44100,2,PCM_16
577,6339.wav,6339,air_conditioner,48000,2,PCM_24
578,4248.wav,4248,engine_idling,44100,2,PCM_16
579,2639.wav,2639,drilling,44100,2,PCM_16
580,7999.wav,7999,air_conditioner,44100,2,PCM_24
581,1330.wav,1330,siren,48000,2,PCM_16
582,8472.wav,8472,children_playing,44100,2,PCM_16
583,868.wav,868,siren,48000,2,PCM_16
584,8466.wav,8466,drilling,44100,2,PCM_16
585,3533.wav,3533,street_music,44100,2,PCM_16
586,5142.wav,5142,siren,44100,2,PCM_16
587,5624.wav,5624,children_playing,44100,2,PCM_16
588,8300.wav,8300,street_music,44100,2,PCM_16
589,2163.wav,2163,jackhammer,44100,2,PCM_16
590,6305.wav,6305,air_conditioner,44100,2,PCM_16
591,6463.wav,6463,air_conditioner,48000,2,PCM_24
592,698.wav,698,children_playing,44100,2,PCM_16
593,840.wav,840,drilling,44100,2,PCM_16
594,4274.wav,4274,engine_idling,48000,2,PCM_24
595,2605.wav,2605,air_conditioner,44100,2,PCM_24
596,4260.wav,4260,dog_bark,44100,2,PCM_24
597,6477.wav,6477,jackhammer,44100,2,PCM_16
598,1318.wav,1318,jackhammer,44100,2,PCM_16
599,854.wav,854,gun_shot,48000,2,PCM_24
600,7769.wav,7769,street_music,44100,2,PCM_16
601,6311.wav,6311,jackhammer,44100,2,PCM_16
602,4506.wav,4506,jackhammer,44100,2,PCM_16
603,4499.wav,4499,children_playing,44100,2,PCM_24
604,7190.wav,7190,engine_idling,44100,2,PCM_16
605,1287.wav,1287,dog_bark,44100,2,PCM_16
606,713.wav,713,drilling,44100,1,PCM_16
607,2956.wav,2956,children_playing,44100,2,PCM_16
608,2942.wav,2942,drilling,44100,2,PCM_16
609,5963.wav,5963,dog_bark,48000,2,PCM_24
610,7806.wav,7806,siren,48000,2,PCM_24
611,5977.wav,5977,street_music,44100,2,PCM_16
612,7153.wav,7153,street_music,24000,2,PCM_16
613,8260.wav,8260,dog_bark,96000,2,PCM_24
614,5744.wav,5744,siren,48000,2,PCM_16
615,5022.wav,5022,street_music,44100,2,PCM_24
616,3453.wav,3453,jackhammer,44100,2,FLOAT
617,2995.wav,2995,street_music,44100,2,PCM_16
618,1244.wav,1244,gun_shot,96000,2,PCM_24
619,8512.wav,8512,children_playing,44100,2,PCM_16
620,4328.wav,4328,street_music,44100,2,PCM_16
621,3321.wav,3321,children_playing,44100,2,PCM_16
622,5988.wav,5988,engine_idling,44100,1,PCM_24
623,5750.wav,5750,street_music,44100,2,PCM_16
624,6259.wav,6259,jackhammer,48000,2,PCM_24
625,1536.wav,1536,street_music,96000,2,PCM_24
626,8274.wav,8274,engine_idling,44100,2,PCM_16
627,2017.wav,2017,jackhammer,44100,2,PCM_16
628,5778.wav,5778,street_music,44100,2,PCM_16
629,6271.wav,6271,drilling,48000,2,PCM_16
630,7609.wav,7609,jackhammer,44100,2,PCM_16
631,1278.wav,1278,children_playing,44100,2,PCM_16
632,6517.wav,6517,drilling,44100,2,PCM_24
633,2771.wav,2771,siren,44100,2,PCM_16
634,2765.wav,2765,jackhammer,44100,2,PCM_16
635,4314.wav,4314,engine_idling,48000,2,PCM_16
636,6265.wav,6265,air_conditioner,44100,2,PCM_16
637,4472.wav,4472,siren,44100,2,PCM_16
638,6932.wav,6932,gun_shot,44100,1,PCM_16
639,511.wav,511,children_playing,44100,2,PCM_16
640,1085.wav,1085,engine_idling,96000,2,PCM_24
641,277.wav,277,children_playing,44100,2,PCM_16
642,7392.wav,7392,jackhammer,44100,2,PCM_16
643,5585.wav,5585,gun_shot,44100,2,PCM_16
644,4843.wav,4843,jackhammer,48000,1,PCM_24
645,4857.wav,4857,siren,44100,2,PCM_16
646,263.wav,263,jackhammer,48000,2,PCM_16
647,6098.wav,6098,dog_bark,48000,2,PCM_16
648,7386.wav,7386,children_playing,44100,2,PCM_16
649,6926.wav,6926,children_playing,44100,2,PCM_16
650,1091.wav,1091,street_music,48000,2,PCM_24
651,2598.wav,2598,jackhammer,44100,2,PCM_16
652,3686.wav,3686,engine_idling,44100,2,PCM_16
653,1913.wav,1913,siren,11025,1,PCM_U8
654,6729.wav,6729,drilling,44100,2,PCM_16
655,8704.wav,8704,siren,48000,2,PCM_24
656,7437.wav,7437,jackhammer,44100,2,PCM_16
657,3889.wav,3889,street_music,44100,2,PCM_16
658,5546.wav,5546,dog_bark,44100,2,PCM_16
659,4880.wav,4880,dog_bark,22050,1,PCM_16
660,2229.wav,2229,drilling,44100,2,PCM_16
661,4658.wav,4658,engine_idling,44100,2,PCM_16
662,8062.wav,8062,dog_bark,44100,1,PCM_16
663,1720.wav,1720,dog_bark,44100,2,PCM_16
664,8076.wav,8076,engine_idling,48000,2,PCM_24
665,7345.wav,7345,dog_bark,44100,2,PCM_16
666,1734.wav,1734,children_playing,44100,2,PCM_16
667,4894.wav,4894,dog_bark,96000,2,PCM_24
668,3123.wav,3123,dog_bark,44100,2,PCM_16
669,3645.wav,3645,drilling,44100,2,PCM_16
670,5234.wav,5234,siren,48000,2,PCM_24
671,1052.wav,1052,drilling,24000,2,PCM_16
672,8710.wav,8710,street_music,44100,2,PCM_16
673,7423.wav,7423,dog_bark,96000,2,PCM_24
674,4102.wav,4102,jackhammer,44100,2,FLOAT
675,2573.wav,2573,siren,44100,2,PCM_16
676,6715.wav,6715,jackhammer,44100,2,PCM_16
677,288.wav,288,engine_idling,48000,2,PCM_24
678,2201.wav,2201,dog_bark,48000,2,PCM_16
679,7379.wav,7379,jackhammer,44100,2,PCM_16
680,1708.wav,1708,jackhammer,96000,2,PCM_24
681,3679.wav,3679,dog_bark,48000,2,PCM_24
682,2567.wav,2567,engine_idling,44100,2,PCM_16
683,8714.wav,8714,engine_idling,48000,2,PCM_24
684,6739.wav,6739,children_playing,44100,2,PCM_16
685,1056.wav,1056,children_playing,44100,2,PCM_16
686,3127.wav,3127,street_music,44100,2,PCM_16
687,4648.wav,4648,street_music,48000,2,PCM_16
688,5556.wav,5556,children_playing,44100,2,PCM_16
689,4890.wav,4890,jackhammer,44100,2,PCM_16
690,1730.wav,1730,engine_idling,44100,2,PCM_16
691,8072.wav,8072,street_music,44100,2,PCM_16
692,1724.wav,1724,street_music,44100,2,PCM_24
693,3133.wav,3133,children_playing,48000,1,PCM_24
694,5542.wav,5542,air_conditioner,44100,2,PCM_24
695,4884.wav,4884,street_music,44100,2,PCM_24
696,1042.wav,1042,jackhammer,44100,2,PCM_16
697,8728.wav,8728,engine_idling,48000,2,PCM_24
698,6063.wav,6063,drilling,44100,2,PCM_16
699,4674.wav,4674,dog_bark,48000,2,PCM_24
700,2205.wav,2205,siren,48000,2,PCM_24
701,1718.wav,1718,street_music,96000,2,PCM_24
702,6077.wav,6077,siren,48000,2,PCM_16
703,7369.wav,7369,air_conditioner,44100,2,PCM_24
704,2577.wav,2577,jackhammer,44100,2,PCM_24
705,5218.wav,5218,siren,44100,1,PCM_16
706,4106.wav,4106,dog_bark,48000,2,PCM_24
707,3669.wav,3669,engine_idling,44100,2,PCM_16
708,3682.wav,3682,siren,48000,2,PCM_16
709,501.wav,501,jackhammer,44100,2,FLOAT
710,6922.wav,6922,street_music,48000,2,PCM_24
711,7382.wav,7382,dog_bark,44100,2,PCM_16
712,4853.wav,4853,air_conditioner,48000,2,PCM_24
713,4847.wav,4847,car_horn,44100,2,PCM_16
714,6088.wav,6088,dog_bark,48000,2,PCM_24
715,515.wav,515,street_music,48000,2,PCM_16
716,3696.wav,3696,siren,48000,2,PCM_16
717,2588.wav,2588,street_music,44100,2,PCM_24
718,3866.wav,3866,engine_idling,48000,2,FLOAT
719,1917.wav,1917,street_music,44100,1,PCM_16
720,8099.wav,8099,dog_bark,44100,2,PCM_16
721,8270.wav,8270,siren,48000,2,PCM_16
722,7143.wav,7143,jackhammer,44100,2,PCM_16
723,1532.wav,1532,siren,48000,2,PCM_16
724,3325.wav,3325,dog_bark,44100,2,PCM_16
725,3443.wav,3443,children_playing,48000,2,PCM_24
726,5032.wav,5032,air_conditioner,44100,2,PCM_24
727,7625.wav,7625,dog_bark,22050,1,PCM_16
728,1240.wav,1240,drilling,44100,2,PCM_16
729,8502.wav,8502,children_playing,48000,2,PCM_24
730,7631.wav,7631,children_playing,48000,2,PCM_16
731,4338.wav,4338,jackhammer,48000,2,PCM_16
732,2991.wav,2991,drilling,44100,2,PCM_16
733,5740.wav,5740,jackhammer,44100,2,PCM_16
734,3331.wav,3331,siren,48000,2,PCM_16
735,8264.wav,8264,dog_bark,44100,2,PCM_16
736,7157.wav,7157,air_conditioner,44100,2,PCM_16
737,6249.wav,6249,engine_idling,48000,2,PCM_24
738,5768.wav,5768,jackhammer,44100,2,PCM_16
739,4476.wav,4476,siren,48000,2,PCM_16
740,3319.wav,3319,engine_idling,48000,2,PCM_24
741,6507.wav,6507,children_playing,44100,2,PCM_16
742,7619.wav,7619,siren,48000,2,PCM_16
743,2775.wav,2775,car_horn,48000,2,PCM_24
744,930.wav,930,dog_bark,44100,1,PCM_16
745,8258.wav,8258,jackhammer,44100,2,FLOAT
746,2013.wav,2013,engine_idling,48000,2,PCM_24
747,4462.wav,4462,jackhammer,48000,2,PCM_16
748,7180.wav,7180,dog_bark,96000,2,PCM_24
749,1297.wav,1297,street_music,44100,2,PCM_24
750,703.wav,703,street_music,44100,2,PCM_16
751,3480.wav,3480,drilling,96000,2,PCM_24
752,2946.wav,2946,drilling,44100,2,PCM_16
753,717.wav,717,children_playing,44100,2,PCM_16
754,7194.wav,7194,jackhammer,96000,2,PCM_24
755,5783.wav,5783,car_horn,44100,2,PCM_16
756,7802.wav,7802,children_playing,44100,2,PCM_16
757,1446.wav,1446,drilling,96000,2,PCM_24
758,6329.wav,6329,engine_idling,44100,2,PCM_16
759,5146.wav,5146,children_playing,48000,1,PCM_24
760,3537.wav,3537,jackhammer,44100,2,PCM_16
761,8462.wav,8462,siren,44100,2,PCM_16
762,7751.wav,7751,jackhammer,48000,2,PCM_16
763,7989.wav,7989,car_horn,44100,2,PCM_16
764,878.wav,878,dog_bark,44100,2,PCM_16
765,8476.wav,8476,drilling,48000,2,PCM_16
766,7745.wav,7745,drilling,24000,2,PCM_16
767,38.wav,38,street_music,44100,2,PCM_16
768,1334.wav,1334,jackhammer,44100,2,PCM_16
769,3523.wav,3523,dog_bark,48000,2,PCM_24
770,5634.wav,5634,car_horn,96000,1,PCM_24
771,1452.wav,1452,jackhammer,48000,2,PCM_24
772,8310.wav,8310,car_horn,16000,1,PCM_16
773,4502.wav,4502,children_playing,44100,2,PCM_16
774,2173.wav,2173,street_music,44100,2,PCM_16
775,8338.wav,8338,engine_idling,48000,2,PCM_24
776,850.wav,850,siren,48000,2,PCM_16
777,6473.wav,6473,air_conditioner,48000,2,PCM_24
778,10.wav,10,street_music,44100,2,PCM_16
779,688.wav,688,drilling,96000,2,PCM_24
780,2601.wav,2601,siren,44100,2,PCM_16
781,7779.wav,7779,children_playing,44100,2,PCM_16
782,844.wav,844,drilling,44100,2,PCM_16
783,6467.wav,6467,drilling,44100,2,PCM_24
784,1308.wav,1308,street_music,44100,2,PCM_16
785,3279.wav,3279,jackhammer,48000,2,PCM_16
786,3292.wav,3292,drilling,44100,2,PCM_24
787,1485.wav,1485,children_playing,48000,2,PCM_16
788,677.wav,677,drilling,48000,2,PCM_16
789,7792.wav,7792,car_horn,96000,2,PCM_24
790,2832.wav,2832,air_conditioner,44100,2,PCM_16
791,5191.wav,5191,children_playing,44100,2,PCM_16
792,6498.wav,6498,air_conditioner,48000,2,PCM_24
793,663.wav,663,siren,48000,2,PCM_24
794,105.wav,105,street_music,48000,2,PCM_24
795,1491.wav,1491,gun_shot,48000,2,PCM_16
796,2198.wav,2198,siren,44100,2,PCM_16
797,3286.wav,3286,jackhammer,44100,2,PCM_16
798,7976.wav,7976,car_horn,48000,2,PCM_24
799,893.wav,893,children_playing,44100,2,PCM_16
800,887.wav,887,drilling,44100,2,PCM_16
801,5813.wav,5813,engine_idling,44100,2,PCM_24
802,139.wav,139,dog_bark,44100,2,PCM_16
803,7553.wav,7553,jackhammer,44100,2,PCM_16
804,8660.wav,8660,street_music,48000,2,PCM_24
805,6895.wav,6895,children_playing,48000,1,PCM_24
806,3735.wav,3735,car_horn,44100,2,PCM_16
807,5344.wav,5344,air_conditioner,48000,2,PCM_16
808,7235.wav,7235,air_conditioner,48000,2,PCM_24
809,8106.wav,8106,drilling,44100,2,PCM_16
810,7221.wav,7221,engine_idling,44100,2,PCM_16
811,5436.wav,5436,children_playing,44100,2,PCM_24
812,4728.wav,4728,air_conditioner,44100,2,PCM_16
813,3721.wav,3721,siren,44100,2,PCM_16
814,5350.wav,5350,jackhammer,44100,2,PCM_16
815,6659.wav,6659,jackhammer,44100,2,PCM_16
816,7547.wav,7547,drilling,44100,2,PCM_16
817,6881.wav,6881,air_conditioner,44100,2,PCM_16
818,3709.wav,3709,air_conditioner,48000,2,PCM_24
819,4066.wav,4066,air_conditioner,44100,2,PCM_24
820,5378.wav,5378,gun_shot,48000,2,PCM_16
821,6671.wav,6671,engine_idling,44100,1,PCM_24
822,6117.wav,6117,jackhammer,48000,2,PCM_16
823,1678.wav,1678,jackhammer,96000,2,PCM_24
824,2371.wav,2371,engine_idling,48000,2,PCM_16
825,4714.wav,4714,engine_idling,48000,2,PCM_24
826,6103.wav,6103,siren,48000,2,PCM_16
827,6665.wav,6665,dog_bark,48000,2,PCM_16
828,2403.wav,2403,air_conditioner,44100,2,PCM_16
829,6856.wav,6856,siren,48000,2,PCM_16
830,475.wav,475,dog_bark,96000,2,PCM_24
831,313.wav,313,dog_bark,44100,2,PCM_24
832,1687.wav,1687,dog_bark,44100,2,PCM_16
833,4927.wav,4927,car_horn,44100,2,PCM_16
834,307.wav,307,drilling,44100,2,PCM_16
835,7584.wav,7584,dog_bark,48000,2,PCM_24
836,461.wav,461,drilling,44100,2,PCM_16
837,449.wav,449,dog_bark,44100,2,PCM_16
838,1863.wav,1863,siren,48000,2,PCM_16
839,1877.wav,1877,children_playing,44100,2,PCM_24
840,3906.wav,3906,siren,44100,2,PCM_16
841,1876.wav,1876,street_music,44100,2,PCM_24
842,306.wav,306,children_playing,44100,2,PCM_16
843,3085.wav,3085,street_music,44100,2,PCM_16
844,7585.wav,7585,gun_shot,48000,1,PCM_16
845,474.wav,474,gun_shot,96000,2,PCM_24
846,6857.wav,6857,engine_idling,48000,2,PCM_16
847,4926.wav,4926,siren,48000,2,PCM_24
848,3091.wav,3091,jackhammer,96000,2,PCM_16
849,1686.wav,1686,air_conditioner,48000,2,PCM_16
850,312.wav,312,air_conditioner,44100,2,PCM_16
851,4715.wav,4715,dog_bark,44100,2,PCM_16
852,2364.wav,2364,jackhammer,44100,2,PCM_16
853,2402.wav,2402,jackhammer,44100,2,PCM_16
854,4073.wav,4073,drilling,48000,2,PCM_16
855,8649.wav,8649,siren,48000,2,PCM_16
856,6664.wav,6664,drilling,48000,2,PCM_24
857,2416.wav,2416,jackhammer,44100,2,FLOAT
858,4067.wav,4067,air_conditioner,48000,2,PCM_16
859,3708.wav,3708,engine_idling,48000,2,PCM_24
860,1679.wav,1679,gun_shot,48000,2,PCM_16
861,6116.wav,6116,children_playing,44100,2,PCM_16
862,3046.wav,3046,drilling,48000,1,PCM_24
863,4729.wav,4729,jackhammer,48000,2,PCM_16
864,5437.wav,5437,engine_idling,44100,2,PCM_16
865,2358.wav,2358,jackhammer,96000,2,PCM_24
866,1651.wav,1651,street_music,44100,2,PCM_16
867,1889.wav,1889,children_playing,44100,2,PCM_16
868,6880.wav,6880,siren,48000,2,PCM_16
869,8675.wav,8675,siren,44100,2,PCM_16
870,1137.wav,1137,air_conditioner,44100,2,PCM_24
871,5351.wav,5351,air_conditioner,44100,2,PCM_16
872,5345.wav,5345,drilling,48000,2,PCM_16
873,3734.wav,3734,children_playing,44100,2,PCM_16
874,7552.wav,7552,air_conditioner,44100,2,PCM_16
875,3052.wav,3052,street_music,44100,1,PCM_16
876,5423.wav,5423,drilling,22050,1,PCM_U8
877,886.wav,886,dog_bark,44100,2,PCM_16
878,7963.wav,7963,car_horn,44100,2,PCM_16
879,138.wav,138,drilling,44100,2,PCM_16
880,5806.wav,5806,jackhammer,44100,2,PCM_16
881,892.wav,892,car_horn,44100,2,PCM_16
882,7977.wav,7977,drilling,44100,2,PCM_16
883,7787.wav,7787,street_music,44100,2,PCM_16
884,662.wav,662,children_playing,44100,2,PCM_24
885,5190.wav,5190,jackhammer,48000,2,PCM_24
886,2199.wav,2199,street_music,44100,2,PCM_16
887,104.wav,104,jackhammer,44100,2,PCM_16
888,3293.wav,3293,street_music,96000,2,PCM_24
889,676.wav,676,jackhammer,44100,2,PCM_16
890,6466.wav,6466,children_playing,48000,2,PCM_24
891,845.wav,845,engine_idling,44100,1,PCM_16
892,2600.wav,2600,engine_idling,44100,2,PCM_24
893,5609.wav,5609,children_playing,48000,2,PCM_24
894,3278.wav,3278,jackhammer,96000,2,PCM_24
895,6300.wav,6300,siren,48000,2,PCM_24
896,6314.wav,6314,children_playing,44100,2,PCM_16
897,4503.wav,4503,children_playing,48000,2,PCM_24
898,4265.wav,4265,dog_bark,44100,2,PCM_16
899,2614.wav,2614,siren,44100,2,PCM_16
900,689.wav,689,air_conditioner,44100,2,PCM_16
901,11.wav,11,drilling,44100,2,PCM_16
902,851.wav,851,drilling,44100,2,PCM_16
903,3522.wav,3522,engine_idling,44100,2,PCM_16
904,1335.wav,1335,engine_idling,44100,2,PCM_16
905,7744.wav,7744,street_music,96000,2,PCM_24
906,8477.wav,8477,siren,48000,2,PCM_16
907,7022.wav,7022,children_playing,48000,2,PCM_24
908,8311.wav,8311,car_horn,44100,2,PCM_16
909,5635.wav,5635,jackhammer,48000,2,PCM_16
910,3244.wav,3244,siren,48000,2,PCM_16
911,3250.wav,3250,siren,48000,2,PCM_16
912,7036.wav,7036,drilling,44100,2,PCM_16
913,8305.wav,8305,children_playing,96000,2,PCM_24
914,6328.wav,6328,children_playing,48000,2,PCM_16
915,1447.wav,1447,jackhammer,48000,2,PCM_16
916,7988.wav,7988,siren,48000,2,PCM_16
917,1321.wav,1321,jackhammer,96000,2,PCM_24
918,7750.wav,7750,engine_idling,44100,2,PCM_16
919,3536.wav,3536,drilling,48000,2,PCM_24
920,5147.wav,5147,dog_bark,48000,1,PCM_16
921,7817.wav,7817,engine_idling,44100,2,PCM_16
922,5966.wav,5966,siren,44100,2,PCM_16
923,716.wav,716,drilling,44100,2,PCM_16
924,3495.wav,3495,drilling,96000,2,PCM_24
925,7195.wav,7195,children_playing,44100,2,PCM_16
926,5796.wav,5796,gun_shot,48000,2,PCM_24
927,3481.wav,3481,engine_idling,48000,2,FLOAT
928,702.wav,702,jackhammer,44100,2,FLOAT
929,1296.wav,1296,siren,16000,2,PCM_U8
930,6512.wav,6512,dog_bark,48000,2,PCM_24
931,2774.wav,2774,street_music,44100,2,PCM_16
932,4463.wav,4463,jackhammer,48000,2,PCM_24
933,6274.wav,6274,children_playing,44100,2,PCM_16
934,8259.wav,8259,drilling,44100,1,PCM_16
935,6260.wav,6260,children_playing,48000,2,PCM_16
936,3318.wav,3318,car_horn,44100,2,PCM_24
937,5769.wav,5769,drilling,44100,2,PCM_16
938,2760.wav,2760,air_conditioner,48000,2,PCM_24
939,4311.wav,4311,children_playing,44100,2,PCM_24
940,925.wav,925,street_music,48000,2,PCM_24
941,7618.wav,7618,air_conditioner,48000,2,PCM_24
942,6506.wav,6506,children_playing,44100,2,PCM_16
943,1269.wav,1269,siren,48000,2,PCM_16
944,8503.wav,8503,engine_idling,44100,2,PCM_16
945,1241.wav,1241,siren,11025,1,PCM_U8
946,1527.wav,1527,siren,44100,2,PCM_16
947,6248.wav,6248,gun_shot,48000,2,PCM_24
948,7156.wav,7156,air_conditioner,48000,2,PCM_24
949,8265.wav,8265,engine_idling,44100,2,PCM_24
950,3330.wav,3330,drilling,44100,2,PCM_16
951,5999.wav,5999,drilling,44100,1,PCM_16
952,5741.wav,5741,children_playing,44100,2,PCM_16
953,3324.wav,3324,engine_idling,44100,2,PCM_16
954,5755.wav,5755,jackhammer,44100,2,PCM_24
955,7142.wav,7142,engine_idling,96000,2,PCM_24
956,8271.wav,8271,drilling,44100,2,PCM_16
957,919.wav,919,drilling,96000,1,PCM_24
958,1255.wav,1255,engine_idling,44100,2,PCM_16
959,5033.wav,5033,jackhammer,48000,2,PCM_16
960,2984.wav,2984,air_conditioner,48000,2,PCM_16
961,3442.wav,3442,children_playing,48000,2,PCM_24
962,528.wav,528,dog_bark,48000,2,PCM_24
963,1916.wav,1916,engine_idling,48000,2,FLOAT
964,6089.wav,6089,siren,48000,2,PCM_16
965,272.wav,272,drilling,44100,2,PCM_16
966,4846.wav,4846,air_conditioner,48000,2,PCM_16
967,3697.wav,3697,jackhammer,48000,2,PCM_24
968,6937.wav,6937,children_playing,44100,1,PCM_24
969,1080.wav,1080,street_music,44100,2,PCM_16
970,6923.wav,6923,dog_bark,22050,1,PCM_16
971,500.wav,500,jackhammer,96000,2,PCM_24
972,3683.wav,3683,drilling,22050,1,PCM_U8
973,4852.wav,4852,air_conditioner,44100,2,PCM_24
974,5594.wav,5594,siren,48000,2,PCM_16
975,7383.wav,7383,children_playing,44100,2,PCM_16
976,1719.wav,1719,siren,44100,2,PCM_16
977,2210.wav,2210,dog_bark,44100,1,PCM_16
978,4661.wav,4661,street_music,44100,2,PCM_16
979,3668.wav,3668,car_horn,44100,2,PCM_16
980,5219.wav,5219,car_horn,44100,2,PCM_16
981,2576.wav,2576,dog_bark,48000,2,PCM_24
982,6710.wav,6710,street_music,44100,2,PCM_24
983,8729.wav,8729,air_conditioner,44100,2,PCM_24
984,2204.wav,2204,gun_shot,48000,2,PCM_24
985,299.wav,299,children_playing,44100,2,PCM_16
986,5543.wav,5543,street_music,96000,2,PCM_24
987,8067.wav,8067,street_music,44100,2,PCM_16
988,7354.wav,7354,car_horn,44100,2,PCM_16
989,1725.wav,1725,drilling,44100,2,PCM_16
990,1043.wav,1043,air_conditioner,48000,2,PCM_16
991,8701.wav,8701,air_conditioner,44100,2,PCM_24
992,7432.wav,7432,street_music,96000,2,PCM_16
993,3654.wav,3654,engine_idling,44100,2,PCM_16
994,5225.wav,5225,dog_bark,11025,2,PCM_16
995,3640.wav,3640,children_playing,44100,2,PCM_24
996,3898.wav,3898,air_conditioner,48000,2,PCM_24
997,6738.wav,6738,children_playing,44100,2,PCM_16
998,8715.wav,8715,siren,44100,2,PCM_16
999,7426.wav,7426,engine_idling,48000,2,PCM_24
1000,8073.wav,8073,air_conditioner,44100,2,PCM_16
1001,7340.wav,7340,gun_shot,44100,2,PCM_16
1002,1731.wav,1731,street_music,44100,2,PCM_16
1003,2238.wav,2238,jackhammer,48000,2,PCM_16
1004,5557.wav,5557,drilling,44100,2,PCM_24
1005,3126.wav,3126,children_playing,44100,2,PCM_16
1006,2548.wav,2548,car_horn,48000,1,PCM_16
1007,5227.wav,5227,dog_bark,44100,2,PCM_24
1008,4139.wav,4139,jackhammer,48000,2,PCM_16
1009,3656.wav,3656,siren,48000,2,PCM_16
1010,8703.wav,8703,gun_shot,96000,2,PCM_24
1011,7430.wav,7430,engine_idling,44100,2,PCM_16
1012,1727.wav,1727,gun_shot,44100,2,PCM_16
1013,3130.wav,3130,street_music,44100,2,PCM_16
1014,4887.wav,4887,dog_bark,48000,1,PCM_24
1015,8071.wav,8071,air_conditioner,48000,2,PCM_24
